Sample_ID,Mineralogy,Phase,Analytical_Method,d33,d34,d36,D33S,D36S,age_mean,Source,DOI,Publication_Date,NON_ATM_FLAG
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-5.293664676,,-1.477957845,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.0034983,,-0.594916468,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.548908338,,0.969386095,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.084770391,,-1.056686298,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.791508919,,-1.026158285,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.758608314,,-0.87676688,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.39778298,,0.097659208,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.422680483,,-0.972797253,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.552287995,,-0.544094951,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.997847566,,-0.801101993,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.905132885,,-0.248230692,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.402817422,,-0.868088984,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.808579039,,-1.073002855,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,0.974754824,,-1.51128408,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,0.18737236,,-1.043411225,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.286395423,,-1.06971028,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.599822582,,-0.595904223,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.950398778,,0.060393817,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,0.227993125,,-0.853265879,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.223976862,,0.31429402,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.00116401,,-0.670804507,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.790259036,,-0.61340574,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.946652082,,-0.686624188,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.250442238,,0.346940868,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.273027746,,-0.319507583,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.899549555,,-1.759578908,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.600580985,,-1.300586629,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.509419198,,-0.396964571,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.362943568,,-0.196522718,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.074937542,,0.555625835,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.019155385,,-0.771092193,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.504060933,,-1.194592036,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-5.519835349,,0.456741598,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.580580096,,-0.734524801,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.73703064,,-0.597566111,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.294669031,,-0.827607148,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.651158638,,0.242051336,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.47727581,,-0.387840504,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.759576058,,-0.85503407,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,0.359622383,,0.10775133,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.570900275,,-0.262199969,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.777664151,,-0.388998901,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.355692342,,-1.11882702,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.185359003,,-0.748346944,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.189919624,,-0.98000839,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.233036174,,-0.408155427,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.064271875,,-0.082869506,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.449850736,,-0.212909189,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.49360698,,1.256743379,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.25890375,,1.785280694,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-8.079955703,,2.058917053,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.079499947,,-0.255042237,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.109196441,,-0.408812994,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.302562292,,-0.769998567,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.230353776,,-0.862633033,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-5.404874673,,0.643452164,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-5.162260046,,-0.708878179,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.67687674,,-0.765574252,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.216299729,,-1.313515919,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.569490901,,-1.402097507,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.229750191,,1.038884884,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.467002342,,-0.674364946,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.787156723,,0.222069142,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.287692352,,0.007337092,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.429975996,,1.046161339,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.014076483,,-0.739977846,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.338333484,,0.05668398,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.412858585,,-1.277540288,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.278025132,,-0.527614026,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-8.263042227,,0.667695335,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.744677044,,0.568787217,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.751975168,,0.724805917,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.279361121,,0.696891668,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.273468908,,0.528985029,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.619225148,,1.013288525,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.489085366,,-1.876704571,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.179328186,,-2.110439754,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.246275534,,-1.935822517,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.640315956,,-1.288301649,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.610857136,,0.369484173,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.451965203,,0.074845636,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-5.588651669,,1.468667724,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.940823758,,0.67806112,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.051651064,,-0.083682246,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.475792842,,0.983277448,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.96723454,,0.322391009,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-8.226475089,,-0.306853968,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.602247731,,-0.352150332,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.37998326,,-1.575581594,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.380441231,,-1.446380564,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.07300222,,-0.169803123,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.746839024,,-2.423297824,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.776887607,,-2.571012658,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-7.513239499,,-0.711288303,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.893041866,,-0.487595867,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.896995466,,-2.027658353,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.002708547,,-1.838566792,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.456415807,,-0.23108933,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.761887896,,-1.743600035,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-5.055552931,,-1.501484097,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.19039277,,-1.544971452,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.236980897,,-1.760838405,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.249494095,,-1.977379653,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.915311505,,-1.538183056,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.741184886,,0.272555666,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.143064649,,-1.848691802,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.629908606,,-2.088650412,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.380437019,,-1.522906074,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,0.643631118,,-1.760643612,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.310982617,,-2.206467481,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.24870592,,-1.914737597,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.537832316,,-2.654495133,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.505512734,,-2.161364286,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.665472485,,-2.270532546,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.834582898,,-1.891055878,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.55124773,,-2.446606126,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.770722008,,-1.948567863,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-4.595307044,,-1.589996798,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.325958648,,-1.81094696,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,0.029372552,,-2.351121455,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.523499908,,-1.955897599,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.512600839,,-2.452191274,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.333285359,,-2.152243597,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.729848511,,-2.368907031,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.770795458,,-2.669468465,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.049548212,,-2.184331846,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.690660008,,-2.74646885,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.701213341,,-2.90421984,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-3.724830928,,-1.821977227,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.147947624,,-2.001985834,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.052714656,,0.910403996,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-6.548329174,,0.759761085,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.711667664,,-1.733089775,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-0.326630234,,-2.189658507,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-1.389828928,,-2.380116987,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-138.09,Pyrite,Sulfide,SIMS,,-2.438406175,,-1.099424472,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.912267367,,-1.545215327,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.863442683,,-1.529013914,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.350675827,,-2.00572956,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.689582254,,-1.433023937,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.113525573,,-1.216286426,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.518702356,,-1.806083789,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.02263457,,-2.297463908,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.185327494,,-1.371402464,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.956599606,,-2.587031637,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.251738071,,-1.973870461,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.941581016,,-1.858509377,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-0.45213596,,-1.534457216,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.538374502,,-1.456909889,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.599912589,,-1.669898673,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-0.770304912,,-1.68586119,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.149918741,,-1.535166678,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-0.452112599,,-1.264628954,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.366768417,,-1.371713065,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-1.102866224,,-1.063797098,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.097772026,,-1.275667573,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-1.186360781,,-0.920487097,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.812377227,,-1.412550333,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.327207573,,-1.670899522,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.117487858,,-1.19693925,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-0.65526104,,-1.685807443,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,0.061627352,,-1.082694635,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,1.002169021,,-0.891794241,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
ABDP-9-139.28,Pyrite,Sulfide,SIMS,,-0.753923584,,0.017154805,,2508,"Slotznick et al., 2022",﻿10.1126/sciadv.abj7190,2022,OK
